title,time,realLikeCount,duration,auth
这是一期特别的故事，因为它有一位特别的主人翁@英姐分享健康（正能量）(O3xu4trq69q3d576)  ：抗癌三年，不光一人不倒，还成为了36W人的情感寄托。本期为您奉上“Z美抗癌人英姐”的传奇人生，准备好聆听了嘛？@快手卖货助手(O3x5yurai4cphmcw) @快手创作者中心(O3xrgtux2ehryffe) @快手创作者学院(O3xgj2nbraxg3jpu)  #故事 #感人,2022-01-12 18:48:15,2053,90080,魔筷星选官方号
很少有人听到不哭出来！姐妹们 没歌听的快进来#好物快种草 #分享一首好听的歌曲,2022-01-12 18:49:16,8750,109008,常十颜
你们挤一挤，笼子有点小 #画中人仿妆 #次元星企划 #次元迎新大作战,2022-01-12 18:50:51,214675,8816,沈辞er.🍓
这个有点意思 #技术流运镜 #张继科,2022-01-12 18:55:29,390237,10300,张继科
伽罗变身我是万万没想到😂 #王者荣耀,2022-01-12 18:56:00,12669,167516,王者荣耀旧迷
“白天归顺生活 夜晚臣服灵魂” #氛围感妆容,2022-01-12 18:56:05,286846,6366,Grace芝士酱
爱一个德国人需要勇气😂😂😂 #中外夫妻 #德国 #异国恋,2022-01-12 18:58:30,346127,32500,Linni和Falki
"“Pretend”假装：别人总在装深情，而我总装无所谓。
 #Vlog日常 #分手 #裴二狗的妖孽人生",2022-01-12 18:58:43,897852,92800,裴二狗子
告诉你个秘密化解身边小人 #人际交往 #正能量,2022-01-12 18:58:59,80819,107533,无为
#相声 原来德云社角儿的名，还有这种意思呢！ #徳云社 #秦霄贤,2022-01-12 18:59:50,17063,145766,德云社大咖
暃：伤害高是其次的，关键是帅啊！ #王者荣耀  #荣耀萤火计划  #王者新英雄暃,2022-01-12 19:00:16,18885,84120,史上醉
你看看！找个男人还不如找斑马！做最懂你的小助手#女人心 #MGONE #MG名爵,2022-01-12 19:00:40,75373,46980,上汽集团MG名爵
男女地位互换之后，太搞笑了！# 快手娱乐星熠计划第五期 #冬日影娱大作战 #搞笑@快手热点(O3xddgkd5fav5if9),2022-01-12 19:01:11,77713,122983,二妹影视梗
艾特你一看美女就流口水的朋友来看看这拳头够不够使？#转身变装扭胯舞,2022-01-12 19:01:13,6831,7800,程一诺
@今天拍点啥(O3x67dvnussd48as)  @快手热点(O3xddgkd5fav5if9) # #人性 # #情感 # #大实话,2022-01-12 19:01:20,29355,121233,丽姐  砥砺前行
斌子赶来支援 为何突然走了 #天生我有戏 #内容过于真实 #我套里哇,2022-01-12 19:01:54,200113,100300,明七其实不搞笑
#恋爱 哈哈哈，请上天赐给我一个徐正,2022-01-12 19:03:16,24557,11300,盐妹妹「故事投稿」
刚在一起就被“挑拨离间”😫唉～怎么办！！ #和平情感 #情侣日常 #麦柒,2022-01-12 19:05:39,83363,104683,和平精英·麦柒
墙上是没地了，我给你糊顶棚上#麻花特开心 #麻瓜笑哈哈 #谢金李鹤东  @许先森♛(O3xs9zesaufq8ewc),2022-01-12 19:05:48,10306,94650,德云剧场
兄弟们你们玩过这个新出的模式吗 40米的战神刀VS如意金箍棒#游戏凡星计划 #cf手游新春大赏 #我和射击游戏的2021 @快手热点(O3xddgkd5fav5if9) @快手电竞(O3xpgz5gc8niqhae) @快手游戏中心(O3xqhn43krsnuvwm),2022-01-12 19:06:24,69857,86450,CFM.孤澈
你喜欢开手动挡，还是自动挡的呢？ @快说车(O3xmjg3s9yifxav2) #每天分享汽车知识 #带你了解更多汽车知识,2022-01-12 19:08:42,8266,89747,宋小宁🚖
欧美票选中国最帅男星是长什么样的？#帅哥 #我在快手涨知识 #明星 ,2022-01-12 19:09:18,8547,145400,编剧雷神
牛蛙火锅真滴不错。 #家乡年味 #聚餐吃点啥 #集结吧光合创作者 @快手热点(O3xddgkd5fav5if9) @快手美食(O3xjgwdr9sfzyx89),2022-01-12 19:09:41,12898,472233,瓦西里vasily
简单实用快速的秀禾发型 #化妆师 #中式新娘造型 #秀禾服新娘发型,2022-01-12 19:10:51,4261,32533,阿玲造型化妆培训
#如果你有空气炸锅 ，在家做烤大虾吃，两盘不够吃#空气炸锅美食,2022-01-12 19:11:38,5232,13416,小Q食光
#搞笑  #记录我的农村生活  就这金丝猴，你说不打能行么？,2022-01-12 19:11:52,389387,86633,黑子与露哈
粉丝怎么还想听这首歌！那就再来一次吧！一定要收藏起来支持哦！ #奥特曼 #奥特曼之歌 #学生党,2022-01-12 19:14:46,10989,28500,大宝达达
@快手管理员(O3x9cfpnukevu45a)  @快手热点(O3xddgkd5fav5if9)  @快手粉条(O3xhcy6vhfzcu3qe)   #快手励志正能量  #分享励志创业正能量,2022-01-12 19:17:42,5255,206150,岩哥努力中
隔壁老王的配方真的牛！过年必上一道菜！#舌尖上的年味 #家长年味 #减脂餐 @快手美食(O3xjgwdr9sfzyx89) @快手热点(O3xddgkd5fav5if9),2022-01-12 19:19:21,4932,37933,低卡食堂
带小赵去摘草莓🍓，老板肯定后悔了@快手创作者中心(O3xrgtux2ehryffe) #人类幼崽成长记录  #草莓采摘园 赵妈正在直播中……dy,2022-01-12 19:20:59,71797,53000,派派的儿子小赵儿
男子冒充快递员强行进门，却赖在住户家不走，他的真实目的是什么呢？#法庭  #令人震惊,2022-01-12 19:21:07,11203,198480,故事客栈01
我的日本同事，懒到喝汤不用碗？ #日本生活,2022-01-12 19:22:28,40192,109800,东京万花筒
练腿就两个动作搞定钢铁侠腿 #get哥健身 #腿 #get哥哑铃,2022-01-12 19:26:06,27040,53533,健美冠军王森贵
  ##7SENSES回归演唱会 回顾 #张语格 《Who Is Your Girl》、《The Shadows》、《Girl Crush》直拍,2022-01-12 19:28:47,28617,744040,张语格vx
看了这个视频，您就知道您有多幸运！#智慧 #文化 #涨知识 ,2022-01-12 19:30:00,41221,47800,谭江海话北京
熏大肠 #猪大肠 #我最怀念的家乡年味,2022-01-12 19:33:27,25036,236896,冒哥土老冒的冒
泰国本田节超省油的跑车，还要啥思域 #本田 #跑车 #油耗,2022-01-12 19:34:50,2484,31666,泰国JDM改装之旅
这饭没法吃了… #搞笑 #单身狗 @米娜 爷爷(O3xaiq25yaguhhya) @米娜妈妈(O3xw3q7ucfi4dg4y),2022-01-12 19:35:58,406134,16200,天天
你们吃过披萨蛋挞吗！好简单好好吃啊！块学起来！ #别烦下雨的美食攻略 #蛋挞披萨,2022-01-12 19:37:37,45552,50900,别烦下雨
为测试龙妈哥哥是真龙，马王竟将上千度金水浇其头上 #权力的游戏  @快手热点(O3xddgkd5fav5if9) ,2022-01-12 19:39:04,45950,114400,豪大电影
不拆迁了，拆一代的梦要破了。 #购房百科全说  #快手助你买好房 @快手理想家小助手(O3x4h8ikb8sncmgs) @快手粉条(O3xhcy6vhfzcu3qe) @快手光合作者助手(O3xxpf2m4brbf3pe) @快手创作者中心(O3xrgtux2ehryffe) @快说房(O3xxhn3j79ahjwn6) @Sunset田(O3xniu7h2u2ii7yq) @董建国_chris(O3xpmfg9q7xuwgz4),2022-01-12 19:43:18,1966,66233,于瑞聊房产
#每天健身打卡 #冬日健身挑战 #新年果然好口福 @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @快手创作者中心(O3xrgtux2ehryffe),2022-01-12 19:46:17,18874,267433,努力的明姐爱运动
是不是又缺生活费了，快把这个视频发给爸妈吧！ #搞笑,2022-01-12 19:47:09,135323,43800,养膘大队
和尚老了怎么办 #佛教正能量,2022-01-12 19:48:46,18177,73233,山僧道化
顶尖大孝孙 #游戏凡星计划 #集合吧光合创作者 #和平精英,2022-01-12 19:49:15,237703,20850,向日葵•和平精英•无莫
简单易学32步 #广场舞 #快手广场舞,2022-01-12 19:52:45,1530,22066,陈姐czz
试试这首歌只唱big或者只唱time？哪个更难唱？ #bigtime #bigtime舞太上头 #低音炮,2022-01-12 19:56:29,220321,17750,滚滚也不胖_
带大家沉浸式体验一下提走一台兰博基尼的全过程！ #2022心愿车 #快手汽车人年度大赏 @快说车(O3xmjg3s9yifxav2),2022-01-12 19:59:13,270210,256120,小龙总说车
#健身运动大挑战 #一起变美变瘦 #我跳舞我健康我快乐 @快手热点(O3xddgkd5fav5if9) @快手粉条(O3xhcy6vhfzcu3qe) @我要上热门(O3x8er38dpbhvbaa),2022-01-12 19:59:53,9420,435100,周周 ❤️心选 818
对不起不是故意不公开的#马嘉祺 #做梦素材,2022-01-12 20:00:00,4212,17466,前排娱代表
为什么不点赞 是不是欲情故纵 #车模刘思思,2022-01-12 20:03:09,60312,8833,刘思思✨ ✨
过年必学的一道硬菜，学会了家庭聚会又可以露一手了哈哈 #跟着快手学做菜 #给爱的人做饭 #年末聚餐家常菜 （视频别人片段来源 偶像@龙帅食堂 ）,2022-01-12 20:06:14,186570,97266,黯暗美食幻想
我弟真是好男人😡😡  #快手美食家 #长快手VLOG,2022-01-12 20:10:13,42590,218900,娜娜小🉑️耐
#集结吧光合创作者  #游戏热门用快影  #游戏凡星计划  @快手热点(O3xddgkd5fav5if9),2022-01-12 20:13:13,32188,16933,和平精英小波
#jk制服,2022-01-12 20:14:42,13087,8100,燕寶.💭
#杨幂 这游戏要是不喊“停”，能玩一年！ #杨幂一人承包游戏 #快手娱乐星熠计划第五期 @快手创作者中心(O3xrgtux2ehryffe) @快手热点(O3xddgkd5fav5if9),2022-01-12 20:17:12,1122039,21566,爱豆研究室
金针菇新吃法 #我是美食创造者 #美食推荐 #今天吃什么,2022-01-12 20:18:23,4445,306016,楠楠厨房记
"时髦度up✅爱豆同款简易编发‼️
又是一期超实用的发型，
可以应用在各种双马尾、高马尾、披肩编发、侧编发上面，
特别适合过年跨年，日常上班上学，上台表演，年末聚会，公司尾牙，见家长！
1⃣️杨超越、鞠婧祎同款鱼骨四股辫
2⃣️赵露思同款蝴蝶结辫
3⃣️白鹿同款泡泡辫
4⃣️宋祖儿、迪丽热巴同款灯笼辫
大家一起get起来吧！
 #编发 #美妆百万新星计划 
@快手粉条(O3xhcy6vhfzcu3qe) @快手美妆(O3x65b49hj36ts3q) @快手美业小助手(O3xrrjfk46vxv8dy)",2022-01-12 20:24:12,94523,184066,米儿姐姐_
#日常volg  #合租 本来是给酒窝买的衣服，结果圆圆穿了…..,2022-01-12 20:26:25,55204,147096,小酒窝呢🧸
又大又好用又便宜‼️省钱薅羊毛㊙️用到天荒地老，无限回购👍 #好物分享 #平价好物 #好物推荐,2022-01-12 20:29:45,34489,170000,你的小Ｑ
最后一个暗号难道我接的不对吗？,2022-01-12 20:34:13,145065,25940,沈涛
我爱s这种氛围感了！感觉#angelababy  好适合这种淡妆哇！！！#神仙颜值  #美女  ,2022-01-12 20:36:49,81923,20480,巨星火火
 #家庭  #生活  #情感  ,2022-01-12 20:37:16,22320,235000,非你莫属
太敏感的女孩子会被小小的忽略闷闷不乐一整天,2022-01-12 20:38:05,10788,8000,丹妮走了！
#斗罗大陆 #快手漫动力 #你心中最燃的国漫 这就是挂王唐三 @快手热点(O3xddgkd5fav5if9)  @快手创作者中心(O3xrgtux2ehryffe),2022-01-12 20:41:52,56947,410633,＠一只小怪盗
感谢这些牌子让我买到时髦的大码女鞋。。 （下集） #时尚好物大赏,2022-01-12 20:52:27,19229,159433,肖骁mix
"年度实用发型盘点，90%场合适用！
给大家盘点了今年觉得最实用的四个发型，
生活中90%的场合都可以用，
上班上学、下午茶拍照打卡、男朋友约会、年会聚会、公司尾牙、过年见家长都可以！
1.拯救扁头蓬松丸子头
2.韩式显脸小八字法式刘海低丸子
3.一天不塌校花感高马尾
4.高颅顶气质低马尾
大家一起get起来吧！
 #高马尾 #丸子头  #美妆百万新星计划 @快手美业小助手(O3xrrjfk46vxv8dy) @快手美妆(O3x65b49hj36ts3q) @快手粉条(O3xhcy6vhfzcu3qe)",2022-01-12 20:54:06,131108,168566,米儿姐姐_
一日遇佛，一日遇魔！#价值观  ,2022-01-12 21:00:00,3545,55720,章义伍
学到了！下回吃不完我就这么分#人间奇趣记录仪  #烧烤呀撸串呀  #神操作  ,2022-01-12 21:00:00,9689,13866,打鱼晒网
一学期都用不完的巨无霸大橡皮，擦的干净掉渣少，折不断，还抠不烂呢#橡皮擦 #学习用品 #文具安利,2022-01-12 21:15:15,11210,25100,一年级二班
这寸拳特别哈哈 #寸拳 #功夫 #拳法,2022-01-12 21:16:00,32589,27633,辉之建百货中心
#集结吧光合创作者 男女对唱可还行？,2022-01-12 21:20:52,2986,99849,河南潘汉秋
变身可不是这么容易的｡｡｡🥵 #拍脸卡点变装 #变装 #冰娇反派,2022-01-12 21:21:41,519660,15933,おおしま/Oshima
所以呀，这人还是别高兴的太早…… #有家小店叫童年,2022-01-12 21:36:35,322941,72300,有家小店叫童年
放假拉@快手经营小助手(O3xb7u4siymccsza) @快手小店(O3xbu8s8872zw5n2) @快手时尚(O3xytr4pc7geqfzs) #韩系简约风 #快手时尚带你上热门 #小个子每日穿搭,2022-01-12 21:37:08,35385,12666,矮丹呀
这就是别人班的班长吗#舞蹈 #校园,2022-01-12 21:37:28,63605,22833,瑶瑶牙
《穷讲究》#萌宠成长记 #萨摩耶,2022-01-12 21:49:40,13610,24380,天上掉下个大白酱🐶
可怜的翔哥，一直在刷存在感。#翔霖 #严浩翔 #贺峻霖,2022-01-12 21:59:11,9568,25520,糖份产粮所
30年了，经典的记忆果然牢固，随便找一首你喜欢的老歌，戴上耳机单曲循环吧！#老歌盘点 #经典老歌 #怀旧老歌 ,2022-01-12 22:04:28,55143,294966,怀旧家（视频教学）
#集结吧光合创作者 会织毛衣的小伙子，他说手工织的毛衣更有温度。,2022-01-12 22:05:15,52963,209766,网红研究圈（收徒）
#手绘画画 #水彩手绘,2022-01-12 22:13:53,6880,79100,榴莲很芒。💜
看侧面就知道是小米来啦！ #拉丁舞 #国标舞 #拉丁女孩,2022-01-12 22:23:20,49992,17550,妃斯玥&薇妮国标舞服
#发型的重要性 #男士发型改造 #教学 这样都不显白？,2022-01-12 22:43:10,16848,35066,成都 iD Ricky
第六集，我失忆5年都是拜我情敌影后所赐，真相让人泪目#集结光合创作者,2022-01-12 22:45:05,2408,150172,小果观影
 @甜甜妹妹(O3xbqbmzxdsitfkc) 的精彩视频,2022-01-12 22:49:45,2570,6266,甜甜妹妹
君子兰喂个鸡蛋水会怎样？ #花卉绿植,2022-01-12 23:00:04,28724,11433,好运绿植
"最会织毛衣的男人，比大妈还厉害，最美织毛衣男子 ""手工编织毛衣 #手工编织毛衣",2022-01-12 23:27:26,6871,138000,励志网红
优质作品推荐@邮差体育(O3xs6nf5prs7g8k2) ，带话题 #冰雪天团 #全民冬奥快乐冰雪季   #快手冰雪季  ，发冰雪运动视频，每周都有机会瓜分万元现金红包，更有超多流量奖励等你拿！,2022-01-12 23:55:31,22427,116033,快手体育
△△△点击上方可看完整版 #快手娱乐星熠计划第五期 #冬日影娱大作战 #精彩片段  @快手热点(O3xddgkd5fav5if9),2022-01-13 00:05:16,11435,705160,努努追剧
男生在什么时候是最自信的？？ #完美身材 #王者荣耀 #谁还不是小腰精,2022-01-13 00:35:02,5662,11050,小沐沐姐
#对我的第一印象 🥰❤️ #DJsoda 💋🎶 #黄素熙,2022-01-13 00:52:26,29601,6500,DJ SODA
当你一天赚到你以前一个月甚至半年的工资后 你就会发现通过勤劳根本发不了财 它只能解决温饱 发大财是靠脑子 眼光和机遇,2022-01-13 04:06:11,19497,7666,汐汐💕
善良的孩子，让我自愧不如，善良需要传递。#集结吧光合创作者 #善良 #人生感悟正能量  @快手粉条(O3xhcy6vhfzcu3qe)  @快手热点(O3xddgkd5fav5if9)  @快手经营小助手(O3xb7u4siymccsza),2022-01-13 04:09:40,15242,253900,刚子播商思维
#快手相伴每一天,2022-01-13 04:42:22,8397,58400,奈曼大姐36157
你不理解 姐不理你,2022-01-13 05:17:09,15310,9666,绿豆茶不茶🍵
#集结吧光合创作者 #春节新知锦囊  @贝姐砥砺前行(O3xrufnux835n9bu)  @燕姐（讲人性）(O3xuytqx53gvjq8u)  @萍姐 讲短视频(O3x2ytw7ep4jvdc9) #北京冬奥会  @快手热点(O3xddgkd5fav5if9),2022-01-13 05:18:18,32310,122783,靖姐励志前行  收徒
#定格海外生活瞬间 #记录异国他乡的生活 #越南生活 当地热带地区的水果很丰富很甜很好吃😋,2022-01-13 06:24:54,38666,163633,啊印在越南
@叙传奇(O3x6bhu3ceicgkys),2022-01-13 06:39:23,1459,10413,狼大号
#海外生活 #在快手看海外 放心，我不会放弃任何一个弘扬中华美食的机会😌,2022-01-13 06:58:48,113004,120166,Coco在荷兰（备孕中）
#井川里予 #纯欲天花板,2022-01-13 07:05:15,23098,9700,小野ya
#刷到了就是缘分 #女人味十足,2022-01-13 07:11:23,2538,8000,🇨🇳晓泽🇨🇳
#今天拍点啥 #唱歌,2022-01-13 07:20:37,19723,54200,秀秀爱唱歌❤️
 @百变小樱桃1🍒🍓🍭(O3xafrg3rh26xy36) 的精彩视频,2022-01-13 07:34:32,89148,9966,百变小樱桃1🍒🍓🍭
102岁小脚奶奶又来调皮了😁一举一动都特别灵活！太可爱了，慈祥的笑脸，看到您一切烦恼都赶跑，还有什么比这更开心❤的！ @快手热点(O3xddgkd5fav5if9) #家有一老如有一宝 #关爱老人 #长寿奶奶,2022-01-13 07:46:39,66975,12766,棉🍎 花糖🍓
#新年果然好口福 #冬日健身挑战 #每天健身打卡 @快手创作者中心(O3xrgtux2ehryffe) @快手粉条(O3xhcy6vhfzcu3qe) @快手热点(O3xddgkd5fav5if9),2022-01-13 08:11:22,31862,369566,努力的明姐爱运动
湖南网友分享两年前带老公孩子回家见姥姥的视频，在老人面前，永远是孩子#感动,2022-01-13 08:30:00,36646,7413,河南都市报道
"#原神 #游戏凡星计划 #飞彩镌流年 @快手热点(O3xddgkd5fav5if9) @快手电竞(O3xpgz5gc8niqhae) 
 @佬派(O3x3fkzksmkb8y46)",2022-01-13 08:32:23,8233,7400,二次元
#商家助力三农成长  #金玉兰菜,2022-01-13 08:32:27,1288,20900,田园玉姐
#饺子,2022-01-13 08:37:21,55626,11600,一样
#防护口罩 #一次性口罩 #口罩,2022-01-13 08:54:49,3210,32533,幸福口罩工厂
#集结吧光合创作者 #人类迷惑行为大赏 #满级人类,2022-01-13 09:03:59,135595,89483,晓伟（搞笑视频）
美国1天确诊感染135W人！美国疫情彻底放弃了！美国医院医护人员紧缺，允许感染轻微新冠的医护人员上阵！这不是把病人往火坑里推吗😭#美国疫情 #海外疫情现状 #疫情,2022-01-13 09:13:50,17180,53333,酱游在美国
四川成都836路公交车司机路遇大货车起火，马上停好车辆提起灭火器就前去救援，事后还为耽误出行时间向乘客们鞠躬致歉。网友：师傅好样的！#见义勇为群英谱,2022-01-13 09:16:54,388787,17958,中国长安网
